gbifID,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,identifiedBy,dateIdentified,recordedBy
1990302225,9ede4dd9-4f5f-4083-8a51-60a234578638,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Fistulinaceae,Fistulina,Fistulina hepatica,SPECIES,PH,"Kabayan, Luzon Island, Mt. Pulog, Benguet",Cordillera,1965-06-11 0:00:00,2531012,2531012,PRESERVED_SPECIMEN,TENN-F,,,,A.J. Sharp
1990302179,9e5ebd08-336b-4faf-8570-7002562294c7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,GENUS,PH,"Majayjay, Between Kinahuhayan To Puroy, Mt. Banahaw",Calabarzon,1965-05-20 0:00:00,9091779,,PRESERVED_SPECIMEN,TENN-F,,,,Z. Iwatsuki & A.J. Sharp
1990302142,31d438b8-f4e1-4863-a8a8-ea535a211dd2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,,GENUS,PH,"Majayjay, Between Durongawan Iii To Tatlong Tangki, Mt. Banahao",Calabarzon,1965-05-22 0:00:00,2518610,,PRESERVED_SPECIMEN,TENN-F,,,,"A.J. Sharp, et al."
1990302134,708a2d07-46ce-46fc-b9e1-19bb3ea5c2ee,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Favolaschia,,GENUS,PH,"Mount Data, Luzon Island, Mt. Data",Mountain,1965-06-07 0:00:00,2527352,,PRESERVED_SPECIMEN,TENN-F,,,,A.J. Sharp & Z. Iwatsuki
1990302118,046a63c6-8366-4f86-aa15-28239d4151ca,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Irosin, Between Junction To Masacot Spring, Mt. Bulusan",Bicol,1965-05-31 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,TENN-F,,,,A.J. Sharp & Z. Iwatsuki
1990276058,17e4929b-abb2-4006-a761-32fcb2a7b638,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Mindanao, Isabela De Basilan",Basilan,,5241128,5241128,PRESERVED_SPECIMEN,TENN-F,,,,O.A. Reinking
1990275881,81cb6dc8-86fa-4ba0-a708-635cf2a4253d,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Los Banos,Laguna,1919-12-14 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,TENN-F,,,,V.M. Sarmiento
1990274883,e91c0c25-a143-4c48-9ef2-ca7a39bf50f9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Ozonium,Ozonium auricomum,SPECIES,PH,"Los Banos, College Farm",Laguna,,2593189,2593189,PRESERVED_SPECIMEN,TENN-F,,,,O.A. Reinking
1990274877,695b4057-f4ff-4774-8694-6af2cda49f81,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Ozonium,,GENUS,PH,"Luzon Island, Mt. Makiling",Laguna,,2518082,,PRESERVED_SPECIMEN,TENN-F,,,,Minano
1989324250,c1c93ded-96fd-42d7-ac2b-3715dbb1eefa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina,SPECIES,PH,"Baguio, Luzon",Mountain,1933-05-30 0:00:00,8961574,8961574,PRESERVED_SPECIMEN,MICH,Fungi,,,W. H. Brown
1989316409,bfafb801-80a4-4c3f-bdfa-502c2b74ddd7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Aspidella,Aspidella solitaria,SPECIES,PH,Luzon; Baguio.,Mountain,1938-06-07 0:00:00,5240219,7242066,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1989296261,ba62a224-a457-49ee-8e1f-958a036bd408,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,,GENUS,PH,Manila,,1948-05-03 0:00:00,11159309,,PRESERVED_SPECIMEN,MICH,Fungi,,,R. S. Davis
1989155443,94e3a4ec-1f66-4089-a4b2-e11d866dcbe6,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,,GENUS,PH,"Pandacan, Manila.",,1933-07-22 0:00:00,9227295,,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1989138696,9071ce2d-b18f-4c42-940d-cac94656bf22,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus americanus,SPECIES,PH,"Pandacan, Manila.",,1933-07-29 0:00:00,2535848,2535839,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1989079721,80c37311-6d02-49a1-8ec6-4008ec6072ca,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Luzon; Mount Makiling.,Laguna,1919-08-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,MICH,Fungi,,,N. Catalan
1989079550,80a6d6dc-233a-41b0-8244-bf7e760c569e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus montagnei,SPECIES,PH,"Mt. Maquiling, Luzon",,1918-12-13 0:00:00,5243149,5243149,PRESERVED_SPECIMEN,MICH,Fungi,,,O. A. Reinking
1989031361,73e8205d-ecb4-4ee2-a3f5-237399e5a0ca,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita franchetii,SPECIES,PH,"Baquis, Mount Province.",Luzon,1938-05-21 0:00:00,8201808,5240284,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1989030774,73bfe226-8547-42c0-858b-7fdce0c4fcbe,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,,GENUS,PH,Manila,,1948-05-07 0:00:00,11159309,,PRESERVED_SPECIMEN,MICH,Fungi,,,R. S. Davis
1988974839,64b21986-b132-4533-8a45-74e12ce5759f,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Armillaria dactyliophora,SPECIES,PH,Mt. Maquiling,Luzon,1917-05-01 0:00:00,3364100,3341121,PRESERVED_SPECIMEN,MICH,Fungi,,,T. Collado
1988906323,527cb9b2-148d-4c7e-b5fa-19f162e12191,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita velatipes,SPECIES,PH,"Baguio, Mountain Prov.",Cordillera,1937-04-01 0:00:00,5451757,5451757,PRESERVED_SPECIMEN,MICH,Fungi,,,E. Castillo
1988890547,4e30f02c-c094-4594-8409-9d6f740c55e7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus poeppigii,SPECIES,PH,"Manila, Luzon",,1947-10-01 0:00:00,5454216,5454216,PRESERVED_SPECIMEN,MICH,Fungi,,,R. S. Davis
1988875605,49f0b2a8-d939-4e8e-bb69-f35e0f116b06,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Luzon; Mount Makiling.,,1919-07-28 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,MICH,Fungi,,,F. Gamboa
1988863133,46e6110e-7614-42ff-aacb-53f1ac96daf1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota cristata,SPECIES,PH,"Bureau of Science, Manila",,1934-05-25 0:00:00,2535471,2535471,PRESERVED_SPECIMEN,MICH,Fungi,,,P. S. Gener
1988822809,3c36620d-be7d-4fa7-ba3a-8b8d4ff22b32,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,,GENUS,PH,"Vicinity of Puerto Galera, Mindoro; Balatéras Mountain/ Lowland.",,1935-04-25 0:00:00,2529580,,PRESERVED_SPECIMEN,MICH,Fungi,,,J. V. Santos
1988773619,2f11e24c-288a-4054-8fe5-6b7f8933b97b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita cothurnata,SPECIES,PH,Luzon; Baguio,Mountain,1938-05-29 0:00:00,5452587,5452587,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1988770599,2e713099-36bb-451b-8d13-8fe5fd050dd0,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita vaginata,SPECIES,PH,"Baguio, Luzon",Mountain,1933-05-16 0:00:00,2526221,5240306,PRESERVED_SPECIMEN,MICH,Fungi,,,W. H. Brown
1988742160,26d4b084-e951-46f4-9b01-878a30202a83,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota chlorospora,SPECIES,PH,Luzon; Lmaño Beach.,Bataan,1933-09-10 0:00:00,3340225,3340225,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1988740744,2656f51e-9d06-4bec-9d16-d80e8a2eedb8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita muscaria,SPECIES,PH,"Baquis, Mount Province.",Luzon,1938-06-06 0:00:00,8168319,8168319,PRESERVED_SPECIMEN,MICH,Fungi,,,J. M. Mendoza
1988716580,1fdb1fa5-4516-4039-8e7d-5f2aeec809f2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,,GENUS,PH,Manila,,1948-05-05 0:00:00,11159309,,PRESERVED_SPECIMEN,MICH,Fungi,,,R. S. Davis
1988641702,0bcd8dd1-51f5-450b-9db9-8e6ded67c221,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita phalloides,SPECIES,PH,"Tayabas, Luzon; Mount Camates.",,1939-05-01 0:00:00,5240325,5240325,PRESERVED_SPECIMEN,MICH,Fungi,,,G. Edano
1933709538,597322a9-15d2-4377-93a2-456e2db60cc5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,Dictyonema irpicinum,SPECIES,PH,,,,2523834,5239429,PRESERVED_SPECIMEN,TNS,L,,,
1931327440,fbd816f8-448a-4b07-9183-72d66b639aa4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus limbatus,SPECIES,PH,"In vacinity of Sulu National Agricultural School, Tarawakin, Tawi Tawi, Sulu",,1966-05-14 0:00:00,5243144,5243144,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1931302844,fa248560-bb67-4d7d-b6ff-7d3c1156fb72,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus disseminatus,SPECIES,PH,Todaya.,Davao del Sur,1909-05-01 0:00:00,2534625,2534625,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1931286526,f8f7f830-4dd6-47a1-ab41-c0fdc2d97ac2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus gracilis,SPECIES,PH,"Lamao River, Mt. Mariveles, Central Luzon",Bataan,1903-12-01 0:00:00,5454259,5454259,PRESERVED_SPECIMEN,NY,NY,,,R. S. Williams
1931284802,f8dc2357-680a-4754-8d31-76fe7dbfb875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Flammula,,GENUS,PH,Lamao,Bataan,1903-12-01 0:00:00,2524209,,PRESERVED_SPECIMEN,NY,NY,,,R. S. Williams
1931216580,f3f46e71-9869-4df3-81d2-2532a6ba45ca,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Puerto Princesa (Mt. Pulgar), province of Palawan.",Palawan,1911-05-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,W. B. Cooke,1958-04-04 0:00:00,Collector unspecified
1931194829,f2771053-c470-43af-a2a1-ad9d113736d8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Luzon,Rizal,1906-01-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,F. W. Foxworthy
1930937254,e02aaaa0-9f97-49a7-aeb5-1e461463e2b2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"[Camigmin] Island, Babuyganes.",,1907-06-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,E. FÃ©nix
1930798934,d669a2b2-e901-418e-8596-ccfa74969437,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Lentinula edodes,SPECIES,PH,,,,7748731,2537743,PRESERVED_SPECIMEN,NY,NY,,,
1930767780,d44606d3-8643-42e5-8f88-9b74c65f5d02,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Luzon. Manila.,,1912-04-10 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,W. B. Cooke,1958-04-04 0:00:00,P. W. Graff
1930753777,d34dd7a9-94c8-4f28-a43b-9fee34da28fe,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Panay.,Iloilo,1912-12-27 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,E. G. Graff,,C. B. Robinson
1930688680,ceaa2abb-4237-4a1c-97a8-7825f79f93ac,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,,GENUS,PH,Taytay,Palawan,1913-04-01 0:00:00,2537426,,PRESERVED_SPECIMEN,NY,NY,,,E. D. Merrill
1930672178,cd79ede4-fb71-4042-a917-5edc9e2bd990,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Dumaguete, Negros",Negros Oriental,1908-04-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1930255299,affd62cd-de8a-4a60-8101-453bf7a612ee,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,SPECIES,PH,"Island of Mindanao, Todaya (Mt. Apo), District of Davao",,1909-09-01 0:00:00,3293632,3293632,PRESERVED_SPECIMEN,NY,NY,,,Collector unspecified
1930000000,9e172db7-9c4a-4da3-bf95-91e0b5e56075,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus limbatus,SPECIES,PH,"In vacinity of Barrio Matikil, Sitio Nagaro, Negros",,1966-07-08 0:00:00,5243144,5243144,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1929829887,92079b4f-d469-47bf-86ee-7a10e6289c3e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus solidipes,SPECIES,PH,Luzon. Province of Cagayan.,Cagayan,1900-05-01 0:00:00,3317017,3317017,PRESERVED_SPECIMEN,NY,NY,E. Gerhardt,1984-01-30 0:00:00,H. M. Curran
1929768241,8daa344a-eb23-4abd-8d84-51f5902b5f38,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus montagnei,SPECIES,PH,"Along creek behind Baker Hall, College of Agriculture Campus, Los Banos, Luzon",,1966-05-22 0:00:00,5243149,5243149,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1929670903,86bb48c8-2e65-4c63-aec8-a82c0badab72,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus elmeri,SPECIES,PH,Palo,Leyte,1906-01-01 0:00:00,5454177,5454177,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1929633836,8418fe7b-869e-403f-a4b8-b411afed5ea8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus rickenii,SPECIES,PH,Mindanao.,,1904-03-05 0:00:00,2526752,2526752,PRESERVED_SPECIMEN,NY,NY,E. Gerhardt,1984-07-02 0:00:00,E. B. Copeland
1929631849,83ec861a-da55-4fb2-b2e5-c678a8f36223,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus montagnei,SPECIES,PH,"Mount Maquiling, near Los BaÃ±os",Laguna,1914-07-01 0:00:00,5243149,5243149,PRESERVED_SPECIMEN,NY,NY,,,Collector unspecified
1929493328,7a1aebe8-c88b-4f78-87a1-4e98318be392,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus limbatus,SPECIES,PH,"3-4 km. South of the Sulu National Agricultural School, Tarawakin, Tawa Tawi, Sulu",,1966-05-15 0:00:00,5243144,5243144,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1929341780,6f55dd36-acdd-4efb-8245-2ef14f4d18ab,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Luzon. Bauang, Province of Union.",La Union,1904-02-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1929218697,66a2584e-cc6a-4a78-afc8-8bceb743f12a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus pallidus,SPECIES,PH,"Mt. Santo Tomas, Baguio, Benguet, Northern Luzon",,1904-10-14 0:00:00,5243134,5243134,PRESERVED_SPECIMEN,NY,NY,,,R. S. Williams
1929181716,63fe672f-927d-408a-901a-905321d200f1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,,GENUS,PH,Mt. Mariveles.,Bataan,1904-11-01 0:00:00,2537426,,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1928726268,43b9223f-1bac-47ce-82c4-96b8080a8f96,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus limbatus,SPECIES,PH,"Luzon. Makiling forest, College of Forestry Campus, Los Banos",,1966-05-20 0:00:00,5243144,5243144,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1928712914,42d20275-0d2f-4e4f-9127-9ee08e7b1a4e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Favolaschia,Favolaschia manipularis,SPECIES,PH,"Dumaguete (Cuernos Mts.), Island of Negros",Negros Oriental,1908-06-01 0:00:00,3295969,3318917,PRESERVED_SPECIMEN,NY,NY,,,Collector unspecified
1928600812,3ae1c724-ee62-4c2b-aac9-63ad9c9ff795,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Butuan, Mindanao.",Agusan del Norte,1911-03-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,C. M. Weber
1928586479,39e06cce-dd78-42df-8171-e873a2af53f8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,Luzon. Bosoboso.,Rizal,1906-07-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,M. Ramos
1928518338,34d8f684-a76c-4beb-a8c3-673c862d2db8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Luzon. Irosin (Mt. Bulusan), Province of Sorsogon.",Sorsogon,1916-08-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,W. B. Cooke,1958-04-04 0:00:00,Collector unspecified
1928462985,3116f273-f704-4171-90dd-96cf0e058072,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Favolaschia,Favolaschia manipularis,SPECIES,PH,"Lamao River, Mt. Mariveles, Central Luzon [Luzon island]",Bataan,1903-12-01 0:00:00,3295969,3318917,PRESERVED_SPECIMEN,NY,NY,,,R. S. Williams
1928417728,2dd2cd2b-a110-4532-9380-9c3fffc54937,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus montagnei,SPECIES,PH,"Along road running from Forestry Campus to Mud Springs, Mt. Makiling, Los Banos, Luzon",,1966-05-27 0:00:00,5243149,5243149,PRESERVED_SPECIMEN,NY,NY,,,K. P. Dumont
1928263687,22fcb3a8-354c-4b71-a627-22ae3c6eceeb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,Lycoperdon perlatum,SUBSPECIES,PH,"South of the campus of Sulu National Agricultural School, Tarawakin, Tawi Tawi.",Sulu,1966-10-16 0:00:00,11318670,5243258,PRESERVED_SPECIMEN,NY,NY,P. Ponce de LeÃ³n y Carrillo,,K. P. Dumont
1928237510,210e7200-3ece-437f-b79c-ebb2900ba22b,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Anthracophyllum,,GENUS,PH,Taytay,Palawan,1913-05-01 0:00:00,2537426,,PRESERVED_SPECIMEN,NY,NY,,,E. D. Merrill
1928198686,1e5591b3-d6ed-4652-99e3-d66398eb4854,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,Lycoperdon dermoxanthum,SPECIES,PH,Luzon. Manila,,1947-05-01 0:00:00,2536152,5243267,PRESERVED_SPECIMEN,NY,NY,,,R. S. Davis
1928161496,1bfe8c63-b028-46e1-8346-412bafdfb773,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus elmeri,SPECIES,PH,Palo,Leyte,1906-01-01 0:00:00,5454177,5454177,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1928031789,12b65f2b-177b-4894-a6e8-73f5da52102a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma exasperatum,SPECIES,PH,"Lamao, Luzon",Bataan,1904-08-09 0:00:00,6014709,6014709,PRESERVED_SPECIMEN,NY,NY,,,E. B. Copeland
1928016676,11a671fa-16e8-4f58-aed0-2bf67b60fdf8,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Iloilo, Panay.",,1904-01-02 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,,,E. B. Copeland
1927975713,0ebe481e-8414-4f67-8c25-a9f120ae1f7a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma exasperatum,SPECIES,PH,[No further locality information specified],,,6014709,6014709,PRESERVED_SPECIMEN,NY,NY,,,Collector unspecified
1927940197,0c2de91e-cbdb-4abb-b6db-47d34b963ca9,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius hudsonii,SPECIES,PH,"Todaya (Mt. Apo), District of Davao, island of Mindanao",,1909-05-01 0:00:00,2537333,9215709,PRESERVED_SPECIMEN,NY,NY,,,A. D. E. Elmer
1927919705,0ac2be98-de66-40ef-924e-d637f75d01f7,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Panellus,Panellus pusillus,VARIETY,PH,Palo [municipality],Leyte,1908-01-06 0:00:00,2527617,2527610,PRESERVED_SPECIMEN,NY,NY,,,Collector unspecified
1927870608,0744cdf2-165e-4ebc-a635-e38b9157fedf,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus olla,SPECIES,PH,Mindanao. Santa Cruz,,1905-06-01 0:00:00,5243125,5243125,PRESERVED_SPECIMEN,NY,NY,,,R. S. Williams
1927808740,02b5ad20-4656-4ee1-b41a-87ced8af1efb,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cyathus,Cyathus elmeri,SPECIES,PH,Taytay,Palawan,1913-05-01 0:00:00,5454177,5454177,PRESERVED_SPECIMEN,NY,NY,,,E. D. Merrill
1927784409,01270eec-4e89-4aca-b689-a0dc3fcac58e,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,"Mindanao. Banga, [Illegible precise loc.]",,1907-11-01 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,NY,NY,E. G. Graff,,H. N. Whitford
1890038639,https://www.inaturalist.org/observations/14566774,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus micaceus,SPECIES,PH,,Isabela,2018-07-20 21:26:40,2534578,2534578,HUMAN_OBSERVATION,iNaturalist,Observations,Brett Jackson,2018-07-22 16:08:13,Tim Woodward
1840699641,http://www.botanicalcollections.be/specimen/BR5020134684483,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,SPECIES,PH,,,1911-09-29 0:00:00,5241128,5241128,PRESERVED_SPECIMEN,BR,,,,Unknown Collection
1840645814,http://www.botanicalcollections.be/specimen/BR5020079897665,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,VARIETY,PH,,,1912-10-04 0:00:00,5241132,5241128,PRESERVED_SPECIMEN,BR,,,,Graff P.W.
1840644922,http://www.botanicalcollections.be/specimen/BR5020079091360,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,,GENUS,PH,,,1978-05-25 0:00:00,2526678,,PRESERVED_SPECIMEN,BR,,,,Wenzel
1840635848,http://www.botanicalcollections.be/specimen/BR5020069500483,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,,GENUS,PH,"Baguio, Island of Luzon; Mt. Santa Tomas",,1987-02-01 0:00:00,2522460,,PRESERVED_SPECIMEN,BR,,,,Aptroot A.
1840631809,http://www.botanicalcollections.be/specimen/BR5020065370899,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,,GENUS,PH,"Lake Sebu, Tasaday Manobo Forest Reserve, arount Mt. Tasaday",,1994-01-01 0:00:00,2522460,,PRESERVED_SPECIMEN,BR,,,,Lays P.
1803051268,BRA:IBT:SP-FUNGI:98347,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Favolaschia,,GENUS,PH,Mt. Maquiling,,1919-10-01 0:00:00,7243542,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,"Patouillard, NT",,"Reyes, R"
1803051236,BRA:IBT:SP-FUNGI:98248,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Laschia,,GENUS,PH,,,1965-03-01 0:00:00,10907497,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,,,"Reynolds, DR"
1803051223,BRA:IBT:SP-FUNGI:98251,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Laschia,,GENUS,PH,Mount Maquiling,,1920-10-01 0:00:00,10907497,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,"Fidalgo, O",1966-01-01 0:00:00,Reinking
1803051203,BRA:IBT:SP-FUNGI:98250,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Laschia,,GENUS,PH,,,1965-05-24 0:00:00,10907497,,PRESERVED_SPECIMEN,IBt,SP-FUNGI,,,"Reynolds, DR"
